"name","address","city","state","zip","country","hours","google_url","phone","website","place_id","source"
"Early Childhood Center","620 Town Center Pkwy","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=2497893116852149223","763-792-6120","","ChIJcWMVDK7YslIR55vdLI5MqiI","google place api"
"St Genevieve Religious Edu Center","1664 Heritage St","Centerville","MN","55038","US","","https://maps.google.com/?cid=17757603755893547851","651-426-1818","","ChIJM5_-GGvZslIRS2MtPIiub_Y","google place api"
"Centerville Elementary School","1721 Westview St","Centerville","MN","55038","US","","https://maps.google.com/?cid=14442025931509932328","763-792-5800","http://www.isd12.org/cve/","ChIJIVuJ-UHZslIRKCGhTBFibMg","google place api"
"Pine School","7555 4th Ave","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=17830705827313977323","763-278-4010","","ChIJw7MyKVUns1IR64eJk3pkc_c","google place api"
"Pat-A-Cake Child Care Inc","7761 Lake Dr","Lino Lakes","MN","55014","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6375326769472116020","651-786-2286","http://patacakemn.com/","ChIJVQ5FyE7fslIRNJVsPeu1eVg","google place api"
"Creative Kids Academy Centerville","1980 Center St","Centerville","MN","55038","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5049132086357091522","651-429-4097","http://www.ckakids.com/","ChIJXzFZPmPZslIRwmRXj-EeEkY","google place api"
"Kindergardens","14665 Mercantile Dr N","Hugo","MN","55038","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11575785648737655315","651-204-5101","http://www.kindergardenskids.com/","ChIJo_eq5r7bslIRE5oSZbdzpaA","google place api"
"Aware School","13497 Fenway Blvd N","Hugo","MN","55038","US","","https://maps.google.com/?cid=11684242567025145965","651-407-7622","http://www.whitebear.k12.mn.us/academics/Transition-Plus.asp","ChIJjYjLeFTaslIRbTgIfbXEJqI","google place api"
"White Bear Transition Plus Program Special Education","13497 Fenway Blvd N","Hugo","MN","55038","US","","https://maps.google.com/?cid=14780426741551912407","651-773-6051","http://www.whitebear.k12.mn.us/academics/Transition-Plus.asp","ChIJZwNSgtvQslIR19Xits-fHs0","google place api"
"Kidz Place","5448 140th St N","Hugo","MN","55038","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9916631072120721723","651-429-3555","http://www.kidzplacechildcare.com/","ChIJQ1I-SAfbslIRO1FbZmvznok","google place api"
"Oneka Elementary School","4888 Heritage Pkwy","Hugo","MN","55038","US","<ul><li>Monday: 9:00 AM – 4:00 PM</li><li>Tuesday: 9:00 AM – 4:00 PM</li><li>Wednesday: 9:00 AM – 4:00 PM</li><li>Thursday: 9:00 AM – 4:00 PM</li><li>Friday: 9:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5363158299409545389","651-288-1800","http://www.whitebear.k12.mn.us/HugoOneka/","ChIJVRy0K5vbslIRrXh-3g7EbUo","google place api"
"Hugo Elementary School","14895 Francesca Ave N","Hugo","MN","55038","US","","https://maps.google.com/?cid=5707324307052597980","651-653-2798","http://www.whitebear.k12.mn.us/HugoOneka/","ChIJPfccxBLbslIR3JLS8zd9NE8","google place api"
"Los Ninos Spanish Preschool","6052 147th St N","Hugo","MN","55038","US","","https://maps.google.com/?cid=6061945014120691723","651-762-8011","","ChIJ3VfyqRbbslIRCzidbt9aIFQ","google place api"
"Cookie Jar Childcare & Preschool","6259 152nd St N","Hugo","MN","55038","US","","https://maps.google.com/?cid=12535364964945860176","651-429-7044","","ChIJq7BkcWrbslIRUJZ5OQWQ9q0","google place api"
"Red Bridge Preschool","150 5th St","Marine on St Croix","MN","55047","US","","https://maps.google.com/?cid=17373323681027855586","651-433-3222","http://www.clcmarine.org/redbridgepreschool","ChIJqwhTWTC_slIR4hSMD9dxGvE","google place api"
"Marine Elementary School","550 Pine St","Marine on St Croix","MN","55047","US","<ul><li>Monday: 8:45 AM – 3:15 PM</li><li>Tuesday: 8:45 AM – 3:15 PM</li><li>Wednesday: 8:45 AM – 3:15 PM</li><li>Thursday: 8:45 AM – 3:15 PM</li><li>Friday: 8:45 AM – 3:15 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10239660814398599436","651-351-8870","http://www.stillwaterschools.org/marine","ChIJCRJn8Dq_slIRDDG3NkKVGo4","google place api"
"Elletson School","","Buffalo","MN","55313","US","","https://maps.google.com/?cid=13424714913115961317","","","ChIJO-KKLTOgtFIR5XcqFxYrTro","google place api"
"Wright Technical Center","1405 3rd Ave NE","Buffalo","MN","55313","US","","https://maps.google.com/?cid=9303742297093697789","763-682-4112","http://www.wtc.k12.mn.us/","ChIJV1pMGcyjtFIR_fALbFOIHYE","google place api"
"Buffalo Community Middle School","1300 MN-25","Buffalo","MN","55313","US","","https://maps.google.com/?cid=1999993828027988065","763-682-8200","http://www.bhmschools.org/schools/buffalo-middle","ChIJkRfx686jtFIRYfiUSMpnwRs","google place api"
"Wright Learning Center","1400 MN-25","Buffalo","MN","55313","US","","https://maps.google.com/?cid=17006811845101660123","763-682-2792","http://www.wtc.k12.mn.us/","ChIJV1pMGcyjtFIR26cwZURVBOw","google place api"
"Corner Stone Day Treatment","1400 MN-25","Buffalo","MN","55313","US","","https://maps.google.com/?cid=4771867247606414755","763-682-6440","","ChIJV1pMGcyjtFIRo73msPoTOUI","google place api"
"WCCA Headstart","1400 MN-25","Buffalo","MN","55313","US","","https://maps.google.com/?cid=6118183775556922494","763-682-1862","","ChIJV1pMGcyjtFIRfuygdLon6FQ","google place api"
"Cornerstone School","1400 MN-25","Buffalo","MN","55313","US","","https://maps.google.com/?cid=4413485838012709317","763-682-9625","","ChIJV1pMGcyjtFIRxfn2a_zZPz0","google place api"
"Wcca Buffalo","1200 MN-25","Buffalo","MN","55313","US","","https://maps.google.com/?cid=11533067290755515830","763-684-0027","","ChIJBQezKwmktFIRtsUonJivDaA","google place api"
"Varner School","","Buffalo","MN","55313","US","","https://maps.google.com/?cid=5127540300646039547","","","ChIJG2YYiTaitFIR-7-Bj7yuKEc","google place api"
"Middagh School","","Buffalo","MN","55313","US","","https://maps.google.com/?cid=10798604216215527045","","","ChIJEw6G6FaftFIRhd6POVJZ3JU","google place api"
"Happee Hollee's Preschool & Childcare","10134 44th Ct NE","St Michael","MN","55376","US","<ul><li>Monday: 8:00 AM – 5:00 PM</li><li>Tuesday: 8:00 AM – 5:00 PM</li><li>Wednesday: 8:00 AM – 5:00 PM</li><li>Thursday: 8:00 AM – 5:00 PM</li><li>Friday: 8:00 AM – 5:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=4871484354748073359","763-515-6402","http://www.happeehollee.com/","ChIJWdcVVcFds1IRj8Wh3TX9mkM","google place api"
"Fieldstone Elementary School","5255 Jansen Ave NE","St Michael","MN","55376","US","","https://maps.google.com/?cid=14741744573779182430","763-497-0904","http://www.stma.k12.mn.us/schools/fieldstone-elementary","ChIJXYIXXttds1IRXoOmsZUylcw","google place api"
"St. Michael-Albertville Senior High School","5800 Jamison Ave NE","St Michael","MN","55376","US","","https://maps.google.com/?cid=8435263777425974724","763-497-2192","http://hs.stma.k12.mn.us/","ChIJnzzGnHRds1IRxOUxsLYTEHU","google place api"
"Mary's Little Lambs","Karston Ave NE","Albertville","MN","55301","US","<ul><li>Monday: 7:00 AM – 5:30 PM</li><li>Tuesday: 7:00 AM – 5:30 PM</li><li>Wednesday: 7:00 AM – 5:30 PM</li><li>Thursday: 7:00 AM – 5:30 PM</li><li>Friday: 7:00 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10109966972248725711","763-497-7761","","ChIJNSxW14pds1IRzxjRd2XRTYw","google place api"
"Saint Michael - Albertville Middle School West","11343 50th St NE","Albertville","MN","55301","US","<ul><li>Monday: 8:30 AM – 3:15 PM</li><li>Tuesday: 8:30 AM – 3:15 PM</li><li>Wednesday: 8:30 AM – 3:15 PM</li><li>Thursday: 8:30 AM – 3:15 PM</li><li>Friday: 8:30 AM – 3:15 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10790028017188812049","763-497-4524","http://www.stma.k12.mn.us/","ChIJuXRGoZ9ds1IRETUNSVDhvZU","google place api"
"Page Academy","11343 50th St NE","Albertville","MN","55301","US","","https://maps.google.com/?cid=14110650204102867300","763-497-4524","","ChIJuXRGoZ9ds1IRZDlYZZkZ08M","google place api"
"St Michael-Albertville Superintendent","11343 50th St NE","Albertville","MN","55301","US","","https://maps.google.com/?cid=1183224822190325680","763-497-3180","http://www.stma.k12.mn.us/","ChIJuXRGoZ9ds1IRsD8U8LSoaxA","google place api"
"Tami's Daycare","5518 Kalenda Dr NE","Albertville","MN","55301","US","<ul><li>Monday: 5:30 AM – 4:30 PM</li><li>Tuesday: 5:30 AM – 4:30 PM</li><li>Wednesday: 5:30 AM – 4:30 PM</li><li>Thursday: 5:30 AM – 4:30 PM</li><li>Friday: 5:30 AM – 4:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9260231590274737763","763-443-9274","https://sites.google.com/site/tamisdaycare","ChIJb2-C4Y9ds1IRYyYtjJHzgoA","google place api"
"Life In Christ Lutheran Church and Preschool","5015 Main Ave NE","Albertville","MN","55301","US","","https://maps.google.com/?cid=8280960639373619209","763-497-3799","http://www.lifeinchristonline.org/","ChIJk0iTWHRds1IRCTDbvNPh63I","google place api"
"Albertville Elementary School","","Albertville","MN","55301","US","","https://maps.google.com/?cid=16884364512950402869","","","ChIJ8bp4H3Rds1IRNb-ePBFQUeo","google place api"
"Minneapolis Electrical JATC","13100 Frankfort Pkwy NE","St Michael","MN","55376","US","<ul><li>Monday: 8:00 AM – 4:00 PM</li><li>Tuesday: 8:00 AM – 4:00 PM</li><li>Wednesday: 8:00 AM – 4:00 PM</li><li>Thursday: 8:00 AM – 4:00 PM</li><li>Friday: 8:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=14001238380195368719","763-497-0072","http://www.mplsjatc.org/","ChIJeZLHXDFds1IRD08cAyBkTsI","google place api"
"St. Michael-Albertville Middle School East","4862 Naber Ave NE","St Michael","MN","55376","US","","https://maps.google.com/?cid=12355333759346850813","763-497-2655","http://me.stma.k12.mn.us/","ChIJfdEBCDZds1IR_btCv5f2dqs","google place api"
"Albertville Primary School","5386 Main Ave NE","Albertville","MN","55301","US","","https://maps.google.com/?cid=1721751372160184090","763-497-2688","http://www.stma.k12.mn.us/schools/albertville-primary","ChIJDeJyRndds1IRGi8mMcDj5Bc","google place api"
"Bigwoods Elementary","13470 Frankfort Pkwy NE","St Michael","MN","55376","US","","https://maps.google.com/?cid=12638215681336187902","763-497-8025","http://www.stma.k12.mn.us/schools/big-woods-elementary","ChIJG9JRPTVds1IR_pvQuDP2Y68","google place api"
"New Horizon Academy","4390 Oakwood Pkwy","St Michael","MN","55376","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16398170585718995042","763-497-0536","http://newhorizonacademy.net/","ChIJVQoE-cVCs1IRYjgKOEQBkuM","google place api"
"New Horizon Academy","14105 James Rd","Rogers","MN","55374","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=2913818552702589113","763-428-0121","http://www.newhorizonacademy.net/","ChIJY5JcMjRCs1IRudjHHYn2byg","google place api"
"Rogers High School","21000 141st Ave","Rogers","MN","55374","US","","https://maps.google.com/?cid=8073989250593084834","763-274-3140","http://www.elkriver.k12.mn.us/rogers_high.cfm?subpage=118","ChIJF35U0jFCs1IRolXsEXKSDHA","google place api"
"Hollies Norwex","17084 56th St NE","Rogers","MN","55374","US","","https://maps.google.com/?cid=10985049283121057647","612-810-1463","http://www.holliesnorwex.com/","ChIJj5BaKwNCs1IRbw-XKB-8cpg","google place api"
"Ralia sports center","7466 Queens Ave NE","Otsego","MN","55330","US","","https://maps.google.com/?cid=13427190886194226803","","","ChIJnz4VGe5ps1IRcyb4fvj2Vro","google place api"
"Anoka Hennepin Independent Sch","12000 S Diamond Lake Rd","Dayton","MN","55327","US","","https://maps.google.com/?cid=3232779691250320490","763-506-2213","http://www.anoka.k12.mn.us/","ChIJRe8U920_s1IRaoQSTgAk3Sw","google place api"
"Dayton Elementary School","12000 S Diamond Lake Rd","Dayton","MN","55327","US","<ul><li>Monday: 9:20 AM – 3:50 PM</li><li>Tuesday: 9:20 AM – 3:50 PM</li><li>Wednesday: 9:20 AM – 3:50 PM</li><li>Thursday: 9:20 AM – 3:50 PM</li><li>Friday: 9:20 AM – 3:50 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=7184043678146615258","763-506-2200","http://www.anoka.k12.mn.us/dayton","ChIJRe8U920_s1IR2tfRnqnZsmM","google place api"
"PACT Charter School","7250 E Ramsey Pkwy","Anoka","MN","55303","US","","https://maps.google.com/?cid=7985272900391605874","763-712-4200","http://www.pact.charter.k12.mn.us/","ChIJldUSffY_s1IRchZlJmVj0W4","google place api"
"Anoka-Hennepin Technical High School","1355 US-10","Anoka","MN","55303","US","<ul><li>Monday: 8:00 AM – 2:00 PM</li><li>Tuesday: 8:00 AM – 2:00 PM</li><li>Wednesday: 8:00 AM – 2:00 PM</li><li>Thursday: 8:00 AM – 2:00 PM</li><li>Friday: 8:00 AM – 2:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=729924473563022188","763-576-7960","http://www.anoka.k12.mn.us/ahtech","ChIJvRR4la4_s1IRbIOW_3A2IQo","google place api"
"Anoka Hennepin Independent Sch","1355 W Main St","Anoka","MN","55303","US","","https://maps.google.com/?cid=10958782532408109314","763-576-4842","","ChIJ75HVoq4_s1IRAunwrqZqFZg","google place api"
"Creative Kids Academy Anoka","1135 W Main St","Anoka","MN","55303","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=13598354070709408932","763-323-4067","http://ckakids.com/","ChIJ3_Z_7qs_s1IRpBSf6voOt7w","google place api"
"Secondary Technical Education Program","1353 US-10","Anoka","MN","55303","US","","https://maps.google.com/?cid=16179514746811159664","763-433-4003","","ChIJL9yXD6w_s1IRcJTfgfAuieA","google place api"
"Secondary Technical Education Program (STEP)","1353 US-10","Anoka","MN","55303-1564","US","<ul><li>Monday: 8:00 AM – 2:00 PM</li><li>Tuesday: 8:00 AM – 2:00 PM</li><li>Wednesday: 8:00 AM – 2:00 PM</li><li>Thursday: 8:00 AM – 2:00 PM</li><li>Friday: 8:00 AM – 2:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10259398190729520515","763-433-4000","http://www.anoka.k12.mn.us/step","ChIJZSx1Ia8_s1IRg-W3P0y0YI4","google place api"
"MOV Training Services","165 Yoho Dr","Anoka","MN","55303","US","","https://maps.google.com/?cid=16858984076896187054","763-422-0729","http://www.movtraining.com/","ChIJV4dxKgM_s1IRrjJd-bEk9-k","google place api"
"Mt Olive Lutheran Church","700 Western St","Anoka","MN","55303","US","","https://maps.google.com/?cid=17858006453078905160","763-421-3223","http://www.mtolive-anoka.org/","ChIJPxEbsuQ-s1IRSNFm2EBi1Pc","google place api"
"Franklin School","","Anoka","MN","55303","US","","https://maps.google.com/?cid=7555949225479089890","","","ChIJDea2be4-s1IR4q6Rlckf3Gg","google place api"
"Franklin Elementary School","215 W Main St","Anoka","MN","55303","US","<ul><li>Monday: 9:30 AM – 4:00 PM</li><li>Tuesday: 9:30 AM – 4:00 PM</li><li>Wednesday: 9:30 AM – 4:00 PM</li><li>Thursday: 9:30 AM – 4:00 PM</li><li>Friday: 9:30 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=2736171430124686568","763-506-2600","http://www.anoka.k12.mn.us/franklin","ChIJDea2be4-s1IR6IwnOWvV-CU","google place api"
"Anoka Hennepin Independent Sch","25 W Main St","Anoka","MN","55303","US","","https://maps.google.com/?cid=8196234275833151929","763-506-2612","http://www.anoka.k12.mn.us/","ChIJS1hCI-w-s1IRuYHq-qXfvnE","google place api"
"Anoka-Hennepin Special Education","2727 N Ferry St","Anoka","MN","55303","US","<ul><li>Monday: 8:00 AM – 4:00 PM</li><li>Tuesday: 8:00 AM – 4:00 PM</li><li>Wednesday: 8:00 AM – 4:00 PM</li><li>Thursday: 8:00 AM – 4:00 PM</li><li>Friday: 8:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=18065149363999918175","763-506-1350","http://www.anoka.k12.mn.us/specialed","ChIJ8cRE5vQ-s1IRX8iWH6JNtPo","google place api"
"Anoka Family Place","2727 N Ferry St","Anoka","MN","55303","US","<ul><li>Monday: 8:00 AM – 4:00 PM</li><li>Tuesday: 8:00 AM – 4:00 PM</li><li>Wednesday: 8:00 AM – 4:00 PM</li><li>Thursday: 8:00 AM – 4:00 PM</li><li>Friday: 8:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=12502209813339986547","763-506-1275","http://www.anoka.k12.mn.us/ecfe","ChIJAUu2RvQ-s1IRc1qI75XFgK0","google place api"
"Anoka Extended School Year","2727 N Ferry St","Anoka","MN","55303","US","","https://maps.google.com/?cid=12615015324310820116","763-506-1350","","ChIJ8cRE5vQ-s1IRFNWnqZmJEa8","google place api"
"Teen Pregnancy (Non Resident)","2727 N Ferry St","Anoka","MN","55303","US","","https://maps.google.com/?cid=17658351973323184387","763-506-1570","","ChIJ8cRE5vQ-s1IRAxm_0I8RD_U","google place api"
"Anoka Family Place","2727 N Ferry St","Anoka","MN","55303-1650","US","<ul><li>Monday: 8:00 AM – 4:00 PM</li><li>Tuesday: 8:00 AM – 4:00 PM</li><li>Wednesday: 8:00 AM – 4:00 PM</li><li>Thursday: 8:00 AM – 4:00 PM</li><li>Friday: 8:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5239275150591200658","763-506-1275","http://www.anoka.k12.mn.us/ecfe","ChIJAUu2RvQ-s1IRkg2Fl_2ktUg","google place api"
"Champlin KinderCare","202 E Hayden Lake Rd","Champlin","MN","55316","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=4382253215216755340","763-323-8300","http://www.kindercare.com/our-centers/champlin/mn/301477/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301477&_google","ChIJZcSu0dE-s1IRjOLOwBTk0Dw","google place api"
"Anoka Hennepin Independent Sch","12443 Champlin Dr","Champlin","MN","55316","US","","https://maps.google.com/?cid=2071393051722829118","763-433-4550","","ChIJCVpUi84-s1IRPs0mfgERvxw","google place api"
"Anoka-Hennepin Sandburg Education Center","1902 2nd Ave","Anoka","MN","55303","US","<ul><li>Monday: 6:30 AM – 5:00 PM</li><li>Tuesday: 6:30 AM – 5:00 PM</li><li>Wednesday: 6:30 AM – 5:00 PM</li><li>Thursday: 6:30 AM – 5:00 PM</li><li>Friday: 6:30 AM – 5:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=2002707760974557361","763-506-7902","http://www.anoka.k12.mn.us/","ChIJzV3hT-s-s1IRsXDOCRkMyxs","google place api"
